"clipID","subplotID","offsetEasting","offsetNorthing","status","date"
"UKFS_028_118",31,5.7,10.5,"",""
"UKFS_028_198",31,9.7,16.5,"",""
"UKFS_028_159",31,8.2,13.5,"",""
"UKFS_028_149",31,3.2,13.5,"",""
"UKFS_028_023",31,12.2,1.5,"",""
"UKFS_028_100",31,14.7,7.5,"",""
"UKFS_028_166",31,11.7,13.5,"",""
"UKFS_028_103",31,16.2,7.5,"",""
"UKFS_028_007",31,4.2,1.5,"",""
"UKFS_028_170",31,13.7,13.5,"",""
"UKFS_028_072",31,18.7,4.5,"",""
"UKFS_028_074",31,1.7,7.5,"",""
"UKFS_028_010",31,5.7,1.5,"",""
"UKFS_028_069",31,17.2,4.5,"",""
"UKFS_028_095",31,12.2,7.5,"",""
"UKFS_028_022",31,11.7,1.5,"",""
"UKFS_028_014",31,7.7,1.5,"",""
"UKFS_028_037",31,1.2,4.5,"",""
"UKFS_028_161",31,9.2,13.5,"",""
"UKFS_028_115",31,4.2,10.5,"",""
"UKFS_028_135",31,14.2,10.5,"",""
"UKFS_028_194",31,7.7,16.5,"",""
"UKFS_028_208",31,14.7,16.5,"",""
"UKFS_028_154",31,5.7,13.5,"",""
"UKFS_028_044",31,4.7,4.5,"",""
"UKFS_028_122",31,7.7,10.5,"",""
"UKFS_028_060",31,12.7,4.5,"",""
"UKFS_028_057",31,11.2,4.5,"",""
"UKFS_028_197",31,9.2,16.5,"",""
"UKFS_028_180",31,18.7,13.5,"",""
"UKFS_028_139",31,16.2,10.5,"",""
"UKFS_028_123",31,8.2,10.5,"",""
"UKFS_028_189",31,5.2,16.5,"",""
"UKFS_028_152",31,4.7,13.5,"",""
"UKFS_028_134",31,13.7,10.5,"",""
"UKFS_028_031",31,16.2,1.5,"",""
"UKFS_028_097",31,13.2,7.5,"",""
"UKFS_028_099",31,14.2,7.5,"",""
"UKFS_028_028",31,14.7,1.5,"",""
"UKFS_028_200",31,10.7,16.5,"",""
"UKFS_028_146",31,1.7,13.5,"",""
"UKFS_028_179",31,18.2,13.5,"",""
"UKFS_028_020",31,10.7,1.5,"",""
"UKFS_028_169",31,13.2,13.5,"",""
"UKFS_028_050",31,7.7,4.5,"",""
"UKFS_028_145",31,1.2,13.5,"",""
"UKFS_028_015",31,8.2,1.5,"",""
"UKFS_028_094",31,11.7,7.5,"",""
"UKFS_028_164",31,10.7,13.5,"",""
"UKFS_028_136",31,14.7,10.5,"",""
"UKFS_028_047",31,6.2,4.5,"",""
"UKFS_028_038",31,1.7,4.5,"",""
"UKFS_028_041",31,3.2,4.5,"",""
"UKFS_028_137",31,15.2,10.5,"",""
"UKFS_028_053",31,9.2,4.5,"",""
"UKFS_028_030",31,15.7,1.5,"",""
"UKFS_028_195",31,8.2,16.5,"",""
"UKFS_028_165",31,11.2,13.5,"",""
"UKFS_028_016",31,8.7,1.5,"",""
"UKFS_028_190",31,5.7,16.5,"",""
"UKFS_028_156",31,6.7,13.5,"",""
"UKFS_028_114",31,3.7,10.5,"",""
"UKFS_028_012",31,6.7,1.5,"",""
"UKFS_028_070",31,17.7,4.5,"",""
"UKFS_028_046",31,5.7,4.5,"",""
"UKFS_028_124",31,8.7,10.5,"",""
"UKFS_028_178",31,17.7,13.5,"",""
"UKFS_028_147",31,2.2,13.5,"",""
"UKFS_028_083",31,6.2,7.5,"",""
"UKFS_028_201",31,11.2,16.5,"",""
"UKFS_028_192",31,6.7,16.5,"",""
"UKFS_028_080",31,4.7,7.5,"",""
"UKFS_028_172",31,14.7,13.5,"",""
"UKFS_028_144",31,18.7,10.5,"",""
"UKFS_028_171",31,14.2,13.5,"",""
"UKFS_028_211",31,16.2,16.5,"",""
"UKFS_028_065",31,15.2,4.5,"",""
"UKFS_028_082",31,5.7,7.5,"",""
"UKFS_028_071",31,18.2,4.5,"",""
"UKFS_028_029",31,15.2,1.5,"",""
"UKFS_028_066",31,15.7,4.5,"",""
"UKFS_028_058",31,11.7,4.5,"",""
"UKFS_028_009",31,5.2,1.5,"",""
"UKFS_028_064",31,14.7,4.5,"",""
"UKFS_028_076",31,2.7,7.5,"",""
"UKFS_028_102",31,15.7,7.5,"",""
"UKFS_028_120",31,6.7,10.5,"",""
"UKFS_028_157",31,7.2,13.5,"",""
"UKFS_028_142",31,17.7,10.5,"",""
"UKFS_028_116",31,4.7,10.5,"",""
"UKFS_028_039",31,2.2,4.5,"",""
"UKFS_028_026",31,13.7,1.5,"",""
"UKFS_028_093",31,11.2,7.5,"",""
"UKFS_028_059",31,12.2,4.5,"",""
"UKFS_028_025",31,13.2,1.5,"",""
"UKFS_028_048",31,6.7,4.5,"",""
"UKFS_028_049",31,7.2,4.5,"",""
"UKFS_028_008",31,4.7,1.5,"",""
"UKFS_028_176",31,16.7,13.5,"",""
"UKFS_028_173",31,15.2,13.5,"",""
"UKFS_028_062",31,13.7,4.5,"",""
"UKFS_028_042",31,3.7,4.5,"",""
"UKFS_028_168",31,12.7,13.5,"",""
"UKFS_028_210",31,15.7,16.5,"",""
"UKFS_028_075",31,2.2,7.5,"",""
"UKFS_028_138",31,15.7,10.5,"",""
"UKFS_028_158",31,7.7,13.5,"",""
"UKFS_028_196",31,8.7,16.5,"",""
"UKFS_028_188",31,4.7,16.5,"",""
"UKFS_028_018",31,9.7,1.5,"",""
"UKFS_028_119",31,6.2,10.5,"",""
"UKFS_028_150",31,3.7,13.5,"",""
"UKFS_028_153",31,5.2,13.5,"",""
"UKFS_028_186",31,3.7,16.5,"",""
"UKFS_028_051",31,8.2,4.5,"",""
"UKFS_028_187",31,4.2,16.5,"",""
"UKFS_028_125",31,9.2,10.5,"",""
"UKFS_028_163",31,10.2,13.5,"",""
"UKFS_028_011",31,6.2,1.5,"",""
"UKFS_028_021",31,11.2,1.5,"",""
"UKFS_028_209",31,15.2,16.5,"",""
"UKFS_028_202",31,11.7,16.5,"",""
"UKFS_028_203",31,12.2,16.5,"",""
"UKFS_028_077",31,3.2,7.5,"",""
"UKFS_028_143",31,18.2,10.5,"",""
"UKFS_028_155",31,6.2,13.5,"",""
"UKFS_028_017",31,9.2,1.5,"",""
"UKFS_028_207",31,14.2,16.5,"",""
"UKFS_028_199",31,10.2,16.5,"",""
"UKFS_028_148",31,2.7,13.5,"",""
"UKFS_028_081",31,5.2,7.5,"",""
"UKFS_028_174",31,15.7,13.5,"",""
"UKFS_028_205",31,13.2,16.5,"",""
"UKFS_028_175",31,16.2,13.5,"",""
"UKFS_028_019",31,10.2,1.5,"",""
"UKFS_028_043",31,4.2,4.5,"",""
"UKFS_028_117",31,5.2,10.5,"",""
"UKFS_028_073",31,1.2,7.5,"",""
"UKFS_028_092",31,10.7,7.5,"",""
"UKFS_028_056",31,10.7,4.5,"",""
"UKFS_028_126",31,9.7,10.5,"",""
"UKFS_028_091",31,10.2,7.5,"",""
"UKFS_028_206",31,13.7,16.5,"",""
"UKFS_028_079",31,4.2,7.5,"",""
"UKFS_028_055",31,10.2,4.5,"",""
"UKFS_028_162",31,9.7,13.5,"",""
"UKFS_028_027",31,14.2,1.5,"",""
"UKFS_028_098",31,13.7,7.5,"",""
"UKFS_028_068",31,16.7,4.5,"",""
"UKFS_028_045",31,5.2,4.5,"",""
"UKFS_028_204",31,12.7,16.5,"",""
"UKFS_028_052",31,8.7,4.5,"",""
"UKFS_028_078",31,3.7,7.5,"",""
"UKFS_028_013",31,7.2,1.5,"",""
"UKFS_028_054",31,9.7,4.5,"",""
"UKFS_028_096",31,12.7,7.5,"",""
"UKFS_028_024",31,12.7,1.5,"",""
"UKFS_028_160",31,8.7,13.5,"",""
"UKFS_028_063",31,14.2,4.5,"",""
"UKFS_028_061",31,13.2,4.5,"",""
"UKFS_028_191",31,6.2,16.5,"",""
"UKFS_028_121",31,7.2,10.5,"",""
"UKFS_028_067",31,16.2,4.5,"",""
"UKFS_028_006",31,3.7,1.5,"",""
"UKFS_028_177",31,17.2,13.5,"",""
"UKFS_028_167",31,12.2,13.5,"",""
"UKFS_028_193",31,7.2,16.5,"",""
"UKFS_028_151",31,4.2,13.5,"",""
"UKFS_028_040",31,2.7,4.5,"",""
"UKFS_028_140",31,16.7,10.5,"",""
"UKFS_028_101",31,15.2,7.5,"",""
"UKFS_028_141",31,17.2,10.5,"",""
